Hugo_Symbol	Entrez_Gene_Id	M032_Pre	M032_R1	M032_R2	M032_R3	M032_R5	M032_R6
CLHC1	130162	4.08513567188356	5.27738755140152	4.71118179674233	4.92383076462322	4.59701717345462	5.81227692078045
FRZB	2487	3.38715415283304	3.42072466449342	3.53188173718512	3.80032984434565	3.13445734268975	3.10543261539053
DUSP19	142679	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	3.10543261539053
CCDC104	112942	6.8717676905203	6.76327747567295	7.01548487483132	7.09763092690668	6.33971973818542	6.5465982532246
NUP35	129401	4.67702660741087	4.61872500904055	4.93045196190427	4.99769947913833	4.71439019545444	4.53329991914593
CCDC138	165055	3.92486093503743	3.88014039241458	4.21217335548438	4.1170291283317	3.595318021956	3.45950805503529
FBXO41	150726	4.007621593684	3.59624948756068	3.53188173718512	4.36931867120386	4.046468860313	4.3390039518872
ALMS1P	200420	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
ACTG2	72	5.43006007035274	5.93049425597359	5.07464272272299	5.13457782356028	4.67638838209482	4.53329991914593
C2orf44	80304	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
SMC6	79677	6.88183423368981	7.611645334112	7.87090450354051	7.19308502124709	7.26505292250143	8.21417597114042
VSNL1	7447	3.05210379871314	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
CCDC74A	90557	3.51823093553456	3.59624948756068	3.80485336382535	3.96901012906246	3.27247250464334	2.84661518011193
ADCK3	56997	5.70613103555542	6.15916181389582	6.14262534747503	6.4422931508884	6.25456553869145	5.73839276016351
SLC16A14	151473	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
EN1	2019	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
ZNF2	7549	3.05210379871314	2.92026136519029	2.20439665466513	3.80032984434565	3.49874688560142	3.10543261539053
SGCB	6443	5.48442916037028	5.23299053777164	4.76938601722193	4.24937210646663	5.18552743007647	4.47165982153178
SPATA18	132671	3.38715415283304	2.20439665466513	3.15902538125815	3.03227131852234	2.74750173979235	2.20439665466513
NOSTRIN	115677	4.67702660741087	6.01085328085454	5.66253089951259	6.63618223643747	5.76630312432355	4.3390039518872
INHBB	3625	3.05210379871314	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
SMARCAD1	56916	5.99417131065719	6.15916181389582	5.83228106381821	5.95200636933928	6.60821106785378	6.65714396145635
HPGDS	27306	3.05210379871314	3.20690805475602	3.92018308953016	3.80032984434565	3.13445734268975	2.20439665466513
PDLIM5	10611	5.08637084531803	5.78559698972999	5.20526562128656	5.2592057178579	5.21190434522838	5.49041958152083
OTUD7B	56957	5.31459279147373	4.75282804137988	3.80485336382535	3.60269483174414	4.71439019545444	4.98916121612808
STPG2	285555	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
RPRD2	23248	4.5256485939248	3.59624948756068	2.20439665466513	3.3601629058611	4.16571169236674	3.83020558594204
ANKRD23	200539	2.8080630133522	3.20690805475602	3.3635857343891	3.3601629058611	2.74750173979235	2.84661518011193
CTSS	1520	6.32527269965215	7.49599928428463	5.74993812045115	7.86870230659465	5.97897527415278	5.07275194237101
MSX1	4487	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
PACRGL	133015	4.47112237825734	5.0906562124717	4.12224844642155	3.96901012906246	4.92251584091752	4.19124723543371
BNIPL	149428	3.83595925662444	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
C1QTNF7	114905	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
LYSMD1	388695	3.05210379871314	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
SCNM1	79005	6.71164635356828	7.0801006847112	7.07274137634441	6.88533452103845	6.26704470994931	6.34654833130233
VPS72	6944	5.08637084531803	5.23299053777164	5.3990606424167	5.37364893031394	5.23779304839884	5.36451490855168
ERCC3	2071	6.98815209158964	7.05515826796425	6.91885440128614	7.36687981602151	7.16884399656785	7.63985900951915
RNF149	284996	5.51084830543357	5.75475994938179	5.43480894696802	4.84577531680042	5.74854860740087	5.66045622267495
IWS1	55677	7.02494477609914	7.11672215777987	7.03866153401385	7.11398597257124	7.00757843703813	7.20373913145519
BOLA3	388962	4.22707930410932	3.74704194778429	4.21217335548438	3.3601629058611	3.13445734268975	4.11040717257858
CDC42EP3	10602	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.96805980835339	2.20439665466513
S100A11	6282	8.39866356104887	9.20606997095531	8.54816536313969	8.68503292232353	8.31191956303619	7.57807666623492
IVL	3713	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
DHX57	90957	6.08440456733586	6.43585708579754	6.0767588726482	5.87696236794172	6.48557996999198	6.77211801088247
ARHGAP25	9938	3.63459467899756	4.54631089152221	4.21217335548438	5.37364893031394	3.27247250464334	3.71988016611992
S100A9	6280	5.08637084531803	6.41636929211376	6.89364746130024	5.95200636933928	6.52763170254771	4.53329991914593
S100A12	6283	2.20439665466513	2.20439665466513	3.15902538125815	2.20439665466513	2.20439665466513	2.20439665466513
TGFA	7039	2.20439665466513	2.20439665466513	2.20439665466513	3.3601629058611	3.27247250464334	2.20439665466513
TDRD10	126668	2.8080630133522	3.20690805475602	3.15902538125815	3.60269483174414	2.96805980835339	3.10543261539053
GNPDA2	132789	5.01365955968099	3.99977108730234	4.29616787642075	4.24937210646663	4.27466280295792	4.40700724148386
GABRG1	2565	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
PAQR3	152559	2.8080630133522	3.59624948756068	2.20439665466513	2.20439665466513	3.84256846245073	3.29947951962511
NIPAL1	152519	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	3.27247250464334	2.20439665466513
ANTXR2	118429	5.01365955968099	5.48049183109682	5.3247203677589	5.66998030351296	5.74854860740087	5.03158644248279
HELQ	113510	4.72392919687724	4.87488836546059	5.3990606424167	4.36931867120386	4.75135625847034	4.90019129395016
MRPS18C	51023	2.8080630133522	3.42072466449342	2.88546166182359	3.60269483174414	2.74750173979235	3.10543261539053
CGGBP1	8545	4.15810203211784	4.10871389215343	3.80485336382535	4.24937210646663	4.92251584091752	4.47165982153178
FAM175A	84142	2.20439665466513	2.20439665466513	3.3635857343891	2.20439665466513	2.74750173979235	3.10543261539053
GPR155	151556	6.26489819712699	3.99977108730234	3.80485336382535	5.71385760560272	5.73056955198049	4.64864898539274
PMVK	10654	5.68314161230581	5.69100339978119	5.98393112353628	5.75642019879956	5.18552743007647	4.80506537675542
PBXIP1	57326	5.99417131065719	6.13548760464533	5.85870316128015	6.30629693630329	6.30384292269195	6.0544778819978
CLDN1	9076	3.23553357106303	2.20439665466513	2.88546166182359	2.20439665466513	2.74750173979235	2.20439665466513
PYGO2	90780	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	3.13445734268975	2.84661518011193
HIPK1	204851	3.92486093503743	4.46974039200569	4.12224844642155	4.1170291283317	4.3258564686552	3.83020558594204
DCST2	127579	3.63459467899756	2.20439665466513	3.15902538125815	3.60269483174414	3.6839239310241	2.20439665466513
DCST1	149095	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
COL6A3	1293	10.4757702829577	9.94652979414031	9.71779646599015	9.99643608500828	9.84326622171268	8.96674662271211
C1orf106	55765	3.38715415283304	2.20439665466513	2.20439665466513	2.20439665466513	2.96805980835339	2.20439665466513
YY1AP1	55249	4.72392919687724	4.75282804137988	3.15902538125815	4.1170291283317	4.46837756696937	4.80506537675542
KBTBD8	84541	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
EOGT	285203	5.91763988776829	5.65801867313642	4.98020394627829	6.24806705921954	5.85189705167434	6.13327119327756
APOA1BP	128240	7.18791079960644	6.93723700465861	7.5222989457123	6.94141670322916	6.91567120678749	6.73480604148452
POGLUT1	56983	4.85565258638808	5.0906562124717	4.65036661687313	5.31759255626309	4.82240783331473	4.85345313425425
SLC22A15	55356	3.23553357106303	3.20690805475602	2.88546166182359	2.20439665466513	3.27247250464334	2.20439665466513
IGFN1	91156	2.8080630133522	2.92026136519029	3.15902538125815	3.60269483174414	2.96805980835339	5.52021582135488
ATP1A1	476	11.5133382214211	10.2873260014749	10.3971426227871	9.88661713401581	10.5773677627241	11.0000833606366
SLC15A2	6565	3.73973916802447	4.10871389215343	3.3635857343891	3.3601629058611	2.96805980835339	3.10543261539053
EIF4E3	317649	3.38715415283304	3.42072466449342	3.15902538125815	3.60269483174414	3.39216893954894	2.20439665466513
LRRC58	116064	2.8080630133522	2.20439665466513	2.88546166182359	2.20439665466513	2.96805980835339	2.20439665466513
FSTL1	11167	7.65480111517096	7.88350363964658	7.8250244914357	7.17760905814259	7.85290852349231	7.49135054591732
LMOD1	25802	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
ELF3	1999	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	3.29947951962511
TMEM183A	92703	3.63459467899756	3.88014039241458	3.53188173718512	3.96901012906246	3.39216893954894	3.45950805503529
TRIM46	80128	3.38715415283304	2.92026136519029	2.20439665466513	3.03227131852234	3.13445734268975	2.20439665466513
KRTCAP2	200185	7.29719010370223	7.26545906274986	7.60995743167763	7.06435255537486	6.25456553869145	6.09441730467529
ARPC2	10109	9.72307408601415	10.3032832797586	10.1080777532256	10.1548390573416	9.61304527191203	9.53478644718336
TSACC	128229	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
CCT3	7203	9.17548888848238	9.29121784580595	9.62142778866181	9.16442808936045	9.11826039774439	9.17111033393405
TMEM79	84283	4.35480818309552	3.88014039241458	4.12224844642155	3.60269483174414	3.91444717323682	3.83020558594204
SSR2	6746	8.7007691982098	8.54243208469569	9.07312540017744	8.51089084271923	8.39075098395424	8.20512439759745
RNF25	64320	6.36894092178305	6.22792142446111	6.501388441885	6.8661437886118	6.16402642687496	6.65714396145635
STK36	27148	6.41131833798564	7.18728342272914	6.18490941328668	7.16196493648293	6.68450877583221	8.22764768205365
SRGAP2	23380	6.32527269965215	5.75475994938179	5.07464272272299	5.66998030351296	6.39758842339867	6.22602577547169
NEK10	152110	3.05210379871314	2.92026136519029	3.3635857343891	3.96901012906246	3.91444717323682	3.29947951962511
CCDC141	285025	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.74750173979235	2.84661518011193
KIAA1524	57650	4.89688572591109	5.32042215366359	5.16306947479751	4.67487247627882	5.18552743007647	5.03158644248279
EOMES	8320	3.05210379871314	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
CWC22	57703	5.85741956763228	6.37658087655683	5.60111792281525	5.66998030351296	5.88474417207043	5.94945233560843
AZI2	64343	5.37351024146423	5.40272924674744	4.76938601722193	5.57793200611625	5.31270730086054	5.03158644248279
TGFBR2	7048	5.22130393488098	5.32042215366359	5.24622565886342	5.66998030351296	5.76630312432355	4.85345313425425
ANKZF1	55139	6.01267973135682	6.2719924954	6.30474763026044	6.41610618606293	6.33971973818542	7.11946096310044
HDAC11	79885	5.01365955968099	4.98697671387641	4.98020394627829	4.58059068075987	5.04559724251255	5.26209586377091
TRAT1	50852	2.20439665466513	2.20439665466513	3.15902538125815	2.20439665466513	2.74750173979235	2.20439665466513
FBLN2	2199	6.24939845546879	6.22792142446111	7.17039157866587	6.0576545768845	6.20353208966954	5.11273291504108
GLB1L	79411	6.63034528452506	6.63438687706572	6.45037643729802	6.92296451887195	6.54820444318654	6.83223012285606
STT3B	201595	7.46715990851783	7.40026187464394	6.95585550382522	6.7241197385718	7.47269659086486	7.63312365913982
CHCHD4	131474	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	3.13445734268975	2.20439665466513
NFASC	23114	2.8080630133522	3.74704194778429	3.3635857343891	3.60269483174414	2.20439665466513	2.84661518011193
SGOL2	151246	4.007621593684	3.88014039241458	4.44940734225704	3.80032984434565	4.4225689852743	4.02397691051039
SERPINI1	5274	5.12134783302523	5.0906562124717	3.67675151376175	4.84577531680042	4.27466280295792	4.3390039518872
CLASP2	23122	6.68888306729746	6.89567974503987	6.58257540868519	6.33454783228728	7.41795506695279	7.23077012961629
SUCLG1	8802	7.46046413740412	7.01691492326809	8.10280435064386	7.17760905814259	6.94696385127894	7.11946096310044
NUAK2	81788	2.20439665466513	2.20439665466513	2.20439665466513	3.3601629058611	2.96805980835339	2.84661518011193
SPTA1	6708	3.38715415283304	2.20439665466513	3.53188173718512	3.3601629058611	2.20439665466513	2.20439665466513
PRKCI	5584	3.05210379871314	3.20690805475602	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
MNDA	4332	3.83595925662444	5.58965494595948	4.02536812991994	4.24937210646663	4.27466280295792	3.10543261539053
PYHIN1	149628	3.23553357106303	2.20439665466513	2.20439665466513	2.20439665466513	3.13445734268975	2.20439665466513
IFI16	3428	8.26678433498213	7.75009702354499	8.22390344320523	7.8590387413914	8.42722300776542	7.99009875995769
AIM2	9447	3.83595925662444	2.20439665466513	2.20439665466513	3.60269483174414	2.20439665466513	3.10543261539053
EFHB	151651	3.38715415283304	3.42072466449342	2.88546166182359	3.03227131852234	3.49874688560142	2.84661518011193
EIF5A2	56648	3.23553357106303	3.59624948756068	2.88546166182359	2.20439665466513	3.595318021956	3.71988016611992
RPL22L1	200916	3.63459467899756	2.92026136519029	4.44940734225704	3.80032984434565	4.046468860313	3.59756164266865
PPM1L	151742	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
ICA1L	130026	3.73973916802447	2.92026136519029	3.67675151376175	3.3601629058611	3.49874688560142	4.53329991914593
SNHG16	677848	4.007621593684	3.59624948756068	4.02536812991994	3.60269483174414	4.046468860313	3.83020558594204
CTLA4	1493	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
RYBP	23429	3.63459467899756	4.20891570601749	2.20439665466513	2.20439665466513	4.10751173597147	3.45950805503529
PPP4R2	151987	2.8080630133522	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.84661518011193
CD200R1	131450	2.20439665466513	3.20690805475602	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
GTPBP8	29083	4.35480818309552	4.46974039200569	3.80485336382535	3.3601629058611	3.84256846245073	3.29947951962511
C3orf17	25871	5.08637084531803	4.68743720936673	4.12224844642155	4.1170291283317	4.4225689852743	4.19124723543371
SPICE1	152185	4.29252250877362	4.98697671387641	4.12224844642155	4.24937210646663	4.63728732595682	4.98916121612808
KIAA1407	57577	3.83595925662444	3.74704194778429	3.92018308953016	4.58059068075987	3.595318021956	4.11040717257858
CADPS	8618	6.91161792361899	5.65801867313642	4.87883647161647	7.14614895401342	6.31590193046948	7.53536599454977
CDS1	1040	3.23553357106303	2.92026136519029	2.20439665466513	3.3601629058611	2.20439665466513	2.20439665466513
WDFY3	23001	5.12134783302523	5.48049183109682	4.65036661687313	5.57793200611625	5.78383871941578	5.45998131031965
COX18	285521	4.08513567188356	3.99977108730234	2.88546166182359	3.3601629058611	4.046468860313	4.11040717257858
PTPN13	5783	6.70030978245537	5.75475994938179	6.03109893117072	6.30629693630329	6.83432497050665	6.58905623119715
C4orf36	132989	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	3.10543261539053
THOC7	80145	7.78909601031927	7.58576966478715	7.73573932893391	7.3939109796985	7.14880600192293	7.55687956913678
ATXN7	6314	3.38715415283304	3.99977108730234	2.20439665466513	3.96901012906246	3.98224866864773	4.47165982153178
PSMD6	9861	7.3633010337158	7.42965696899537	7.60995743167763	7.22354669288689	7.12848516471808	7.67962317050837
PRICKLE2	166336	3.23553357106303	2.92026136519029	2.20439665466513	2.20439665466513	3.84256846245073	3.59756164266865
ADAMTS9	56999	5.68314161230581	6.93723700465861	6.82862686521168	7.44649763130698	6.58848616018308	6.32993915655851
PPM1K	152926	4.29252250877362	2.92026136519029	3.80485336382535	2.20439665466513	3.76599211788116	4.02397691051039
GMPS	8833	5.72875428358742	5.72323924567708	6.05411127780821	5.98809803943551	6.46408282951516	6.09441730467529
TIPARP	25976	3.51823093553456	3.59624948756068	3.53188173718512	2.20439665466513	3.27247250464334	3.10543261539053
CCNL1	57018	7.12999494921247	7.92536319837477	7.36625114489566	7.70572689877878	7.27740848214781	8.49604433092755
PTX3	5806	2.20439665466513	2.20439665466513	3.15902538125815	2.20439665466513	2.74750173979235	3.10543261539053
HESX1	8820	2.8080630133522	2.92026136519029	2.88546166182359	2.20439665466513	2.20439665466513	3.45950805503529
